LOAN_ID,LOAN_SK,CUSTOMER_SK,CUSTOMER_ID,RISK_BAND_CODE,DUE_DAY_OF_MONTH,ORIGINATION_AMOUNT,INTEREST_RATE,LOAN_TERM_MONTHS,LOAN_TYPE,BUCKET_INDEX,DELINQUENCY_BUCKET,DPD,OUTSTANDING_BALANCE,RESTRUCTURED_FLAG,CHARGE_OFF_FLAG,SETTLEMENT_FLAG,FRAUD_FLAG,ASSIGNED_COLLECTOR_ID
LN-503283,3399,6769,CUST-106446,R4,1,11850.76,0.0598,50,Auto,0,Current,0,11495.23,FALSE,FALSE,FALSE,FALSE,
LN-503286,3403,5560,CUST-105284,R3,8,8914.86,0.2095,0,Credit Card,0,Current,0,8079.0975,FALSE,FALSE,FALSE,FALSE,
LN-503287,3404,6116,CUST-105824,R4,20,7977.47,0.2175,40,Personal,0,Current,0,5733.77,FALSE,FALSE,FALSE,FALSE,
LN-503288,3405,2479,CUST-102344,R1,9,19963.63,0.1768,0,Credit Card,0,Current,0,12477.25,FALSE,FALSE,FALSE,FALSE,
LN-503289,3406,4430,CUST-104209,R3,15,17673.91,0.1866,49,Personal,0,Current,0,17403.3925,FALSE,FALSE,FALSE,FALSE,
LN-503290,3407,8080,CUST-107697,R5,28,27663.75,0.1708,26,Personal,0,Current,0,24471.78,FALSE,FALSE,FALSE,FALSE,
LN-503291,3408,5355,CUST-105089,R2,3,2712.45,0.1743,0,Credit Card,0,Current,0,2627.685,FALSE,FALSE,FALSE,FALSE,
LN-503292,3409,3788,CUST-103594,R1,6,31779.36,0.0846,55,Auto,0,Current,0,25278.9975,FALSE,FALSE,FALSE,FALSE,
LN-503293,3410,2405,CUST-102272,R5,27,49207.4,0.0569,69,Auto,0,Current,0,44393.6375,FALSE,FALSE,FALSE,FALSE,COL-1020
LN-503294,3411,5736,CUST-105454,R4,10,108153.42,0.0832,112,HELOC,0,Current,0,105256.44,FALSE,FALSE,FALSE,FALSE,
LN-503295,3412,1145,CUST-101081,R2,25,36247.7,0.0987,50,Auto,0,Current,0,28635.725,FALSE,FALSE,FALSE,FALSE,
LN-503296,3413,64,CUST-100061,R3,14,9205.68,0.2499,0,Credit Card,0,Current,0,5178.195,FALSE,FALSE,FALSE,FALSE,
LN-503297,3414,3018,CUST-102860,R4,20,51626.63,0.0791,37,Auto,0,Current,0,41161.805,FALSE,FALSE,FALSE,FALSE,
LN-503298,3415,4436,CUST-104215,R1,5,16031.7,0.2294,0,Credit Card,0,Current,0,15029.715,FALSE,FALSE,FALSE,FALSE,
LN-503299,3416,462,CUST-100444,R3,8,350267.13,0.0554,249,Mortgage,0,Current,0,336551.805,FALSE,FALSE,FALSE,FALSE,COL-1005
LN-503300,3417,2420,CUST-102287,R5,24,7823.27,0.0854,26,Personal,4,90+,157,6694.895,FALSE,FALSE,FALSE,FALSE,COL-1093
LN-503301,3418,3539,CUST-103355,R3,13,36416.72,0.0778,42,Auto,0,Current,0,27312.59,FALSE,FALSE,FALSE,FALSE,
LN-503302,3419,7625,CUST-107261,R4,13,16968.79,0.0732,60,Auto,0,Current,0,16332.4675,FALSE,FALSE,FALSE,FALSE,
LN-503303,3420,2463,CUST-102329,R2,10,39231.7,0.0494,51,Auto,0,Current,0,32885.3875,FALSE,FALSE,FALSE,FALSE,
LN-503304,3421,7848,CUST-107478,R5,2,31570.3,0.0661,65,Auto,0,Current,0,25377.625,FALSE,FALSE,FALSE,FALSE,
LN-503305,3422,3320,CUST-103148,R3,18,8974.77,0.0547,61,Auto,0,Current,0,7871.295,FALSE,FALSE,FALSE,FALSE,
LN-503306,3423,5031,CUST-104780,R2,1,3094.75,0.1561,0,Credit Card,0,Current,0,2127.625,FALSE,FALSE,FALSE,FALSE,
LN-503307,3424,4346,CUST-104128,R1,2,17411.97,0.0517,49,Auto,0,Current,0,16612.4325,FALSE,FALSE,FALSE,FALSE,
LN-503308,3425,7057,CUST-106718,R4,8,17628.96,0.1266,41,Personal,0,Current,0,15371.6175,FALSE,FALSE,FALSE,FALSE,
LN-503309,3426,5754,CUST-105472,R3,8,20308.92,0.0459,58,Auto,0,Current,0,16632.345,FALSE,FALSE,FALSE,FALSE,
LN-503310,3427,6561,CUST-106248,R3,10,23449.32,0.1421,50,Personal,0,Current,0,17821.44,FALSE,FALSE,FALSE,FALSE,
LN-503311,3428,2498,CUST-102363,R4,9,19628.93,0.0717,41,Auto,0,Current,0,19269.8675,FALSE,FALSE,FALSE,FALSE,
LN-503312,3429,6340,CUST-106040,R1,27,22404.21,0.2125,21,Personal,0,Current,0,21003.945,FALSE,FALSE,FALSE,FALSE,
LN-503313,3430,7371,CUST-107019,R5,16,34391.05,0.2021,14,Personal,4,90+,105,31166.89,FALSE,FALSE,FALSE,FALSE,COL-1083
LN-503314,3431,3435,CUST-103257,R7,27,50459.33,0.0775,66,Auto,0,Current,0,48165.71,FALSE,FALSE,FALSE,FALSE,
LN-503315,3432,3740,CUST-103548,R4,24,15415.03,0.0476,52,Auto,0,Current,0,13414.06,FALSE,FALSE,FALSE,FALSE,
LN-503316,3433,425,CUST-100408,R4,10,34383.91,0.0519,46,Auto,0,Current,0,33262.69,FALSE,FALSE,FALSE,FALSE,
LN-503317,3434,4909,CUST-104663,R2,14,14124.24,0.0617,67,Auto,0,Current,0,13966.1325,FALSE,FALSE,FALSE,FALSE,
LN-503318,3435,3532,CUST-103348,R2,23,34852.76,0.1346,58,Personal,0,Current,0,34402.0775,FALSE,FALSE,FALSE,FALSE,
LN-503319,3436,316,CUST-100304,R5,4,33153.54,0.1763,38,Personal,0,Current,0,33153.54,FALSE,FALSE,FALSE,FALSE,
LN-503320,3437,6286,CUST-105987,R3,16,22560.81,0.2479,0,Credit Card,0,Current,0,16215.6075,FALSE,FALSE,FALSE,FALSE,
LN-503321,3438,7241,CUST-106894,R2,8,12118.9,0.2192,0,Credit Card,0,Current,0,8710.4875,FALSE,FALSE,FALSE,FALSE,
LN-503322,3439,3618,CUST-103431,R4,20,50272.07,0.086,55,Auto,0,Current,0,46844.42,FALSE,FALSE,FALSE,FALSE,
LN-503323,3440,3730,CUST-103539,R4,20,44935.46,0.0733,56,Auto,0,Current,0,44333.645,FALSE,FALSE,FALSE,FALSE,
LN-503324,3441,538,CUST-100512,R5,14,36923.07,0.0778,52,Auto,0,Current,0,32130.165,FALSE,FALSE,FALSE,FALSE,COL-1082
LN-503325,3442,6792,CUST-106469,R4,22,114048.3,0.0974,180,HELOC,0,Current,0,108821.1,FALSE,FALSE,FALSE,FALSE,
LN-503326,3443,2559,CUST-102422,R4,17,54169.66,0.0961,55,Auto,0,Current,0,52692.31,FALSE,FALSE,FALSE,FALSE,
LN-503327,3444,3116,CUST-102953,R5,9,8668.11,0.1148,32,Personal,0,Current,0,7652.31,FALSE,FALSE,FALSE,FALSE,COL-1043
LN-503328,3445,861,CUST-100817,R4,7,39173.11,0.0859,54,Auto,0,Current,0,38084.965,FALSE,FALSE,FALSE,FALSE,
LN-503329,3446,6147,CUST-105852,R3,5,8421.48,0.22,0,Credit Card,0,Current,0,5000.3025,FALSE,FALSE,FALSE,FALSE,
LN-503330,3447,3000,CUST-102842,R4,13,7596.76,0.2491,0,Credit Card,0,Current,0,4035.7975,FALSE,FALSE,FALSE,FALSE,
LN-503331,3448,5836,CUST-105550,R4,1,18466.98,0.0767,47,Auto,0,Current,0,17582.9325,FALSE,FALSE,FALSE,FALSE,
LN-503332,3449,3246,CUST-103077,R6,28,36730.54,0.0909,41,Auto,0,Current,0,30683.4175,FALSE,FALSE,FALSE,FALSE,
LN-503333,3450,4465,CUST-104241,R2,8,21960.18,0.0704,157,HELOC,0,Current,0,20701.35,FALSE,FALSE,FALSE,FALSE,
LN-503334,3451,6662,CUST-106344,R1,6,40177.85,0.0713,109,HELOC,0,Current,0,37966.25,FALSE,FALSE,FALSE,FALSE,
LN-503335,3452,4297,CUST-104081,R4,17,21114.74,0.1028,53,Auto,0,Current,0,17230.4375,FALSE,FALSE,FALSE,FALSE,COL-1047
LN-503336,3454,7667,CUST-107301,R5,22,46076.88,0.0744,64,Auto,0,Current,0,42297.1425,FALSE,FALSE,FALSE,TRUE,
LN-503337,3455,5338,CUST-105072,R2,5,9181.88,0.1072,69,Auto,0,Current,0,7485.2375,FALSE,FALSE,FALSE,FALSE,
LN-503338,3456,4891,CUST-104647,R2,18,24327.42,0.079,57,Auto,0,Current,0,20486.22,FALSE,FALSE,FALSE,FALSE,
LN-503339,3457,5260,CUST-104999,R1,4,7486.77,0.2543,0,Credit Card,0,Current,0,6550.92,FALSE,FALSE,FALSE,FALSE,
LN-503340,3458,7390,CUST-107036,R3,12,19819.38,0.0902,62,Auto,0,Current,0,19339.875,FALSE,FALSE,FALSE,FALSE,
LN-503341,3459,6705,CUST-106384,R2,7,39511.21,0.1092,62,Auto,0,Current,0,37121.41,FALSE,FALSE,FALSE,FALSE,
LN-503342,3460,7493,CUST-107133,R5,10,34767.93,0.1016,32,Personal,3,60-89,81,27434.055,FALSE,FALSE,FALSE,FALSE,COL-1078
LN-503343,3461,7182,CUST-106837,R3,14,47286.97,0.0927,38,Auto,0,Current,0,39820.63,FALSE,FALSE,FALSE,FALSE,COL-1065
LN-503344,3462,299,CUST-100287,R3,10,47808.13,0.0791,63,Auto,0,Current,0,46100.695,FALSE,FALSE,FALSE,FALSE,
LN-503345,3463,3019,CUST-102861,R2,9,37940.11,0.0521,38,Auto,0,Current,0,25959.07,FALSE,FALSE,FALSE,FALSE,
LN-503346,3464,7261,CUST-106914,R3,23,12252.75,0.0747,64,Auto,0,Current,0,11821.9875,FALSE,FALSE,FALSE,FALSE,
LN-503347,3465,3065,CUST-102906,R5,21,34493.94,0.1369,22,Personal,0,Current,0,21558.69,FALSE,FALSE,FALSE,FALSE,COL-1004
LN-503348,3466,7965,CUST-107586,R3,27,10674.17,0.2434,0,Credit Card,0,Current,0,10340.6,FALSE,FALSE,FALSE,FALSE,
LN-503350,3469,1852,CUST-101753,R4,24,103660.23,0.0827,142,HELOC,0,Current,0,97637.73,FALSE,FALSE,FALSE,FALSE,
LN-503351,3470,4128,CUST-103921,R4,14,5072.42,0.2415,0,Credit Card,0,Current,0,4438.37,FALSE,FALSE,FALSE,FALSE,
LN-503352,3471,1978,CUST-101873,R4,19,39214.83,0.0643,49,Auto,0,Current,0,33812.805,FALSE,FALSE,FALSE,FALSE,
LN-503353,3472,4562,CUST-104333,R2,7,73402.96,0.0932,81,HELOC,0,Current,0,72043.645,FALSE,FALSE,FALSE,FALSE,
LN-503354,3473,2518,CUST-102383,R5,17,37740.67,0.0452,44,Auto,0,Current,0,29377.705,FALSE,FALSE,FALSE,FALSE,
LN-503355,3474,8000,CUST-107620,R5,21,4861.1,0.172,37,Personal,0,Current,0,4762.565,FALSE,FALSE,FALSE,FALSE,
LN-503356,3475,2485,CUST-102350,R6,22,28829.74,0.1312,24,Personal,0,Current,0,22523.23,FALSE,FALSE,FALSE,FALSE,COL-1067
LN-503357,3476,1301,CUST-101231,R2,10,27967.74,0.0624,37,Auto,0,Current,0,22298.64,FALSE,FALSE,FALSE,FALSE,
LN-503359,3480,4313,CUST-104096,R3,17,26875.8,0.1758,29,Personal,0,Current,0,18535.05,FALSE,FALSE,FALSE,FALSE,
LN-503360,3481,2476,CUST-102342,R6,20,53328.21,0.0644,46,Auto,0,Current,0,49850.28,FALSE,FALSE,FALSE,FALSE,
LN-503361,3482,7799,CUST-107430,R7,25,27531.16,0.1069,70,Auto,2,30-59,36,24876.385,FALSE,FALSE,FALSE,FALSE,COL-1064
LN-503362,3483,4175,CUST-103965,R1,3,13287.23,0.1002,20,Personal,0,Current,0,7474.115,FALSE,FALSE,FALSE,FALSE,
LN-503363,3484,1741,CUST-101649,R2,7,537578.25,0.0611,236,Mortgage,0,Current,0,523911.03,FALSE,FALSE,FALSE,FALSE,
LN-503364,3485,361,CUST-100345,R6,10,269945.46,0.0593,351,Mortgage,0,Current,0,268215.03,FALSE,FALSE,FALSE,FALSE,COL-1096
LN-503365,3486,423,CUST-100406,R3,28,15953.76,0.1012,60,Auto,0,Current,0,14557.785,FALSE,FALSE,FALSE,FALSE,COL-1044
LN-503366,3487,3264,CUST-103093,R5,26,711.57,0.2474,0,Credit Card,0,Current,0,689.3325,FALSE,FALSE,FALSE,FALSE,
LN-503367,3488,7476,CUST-107118,R5,14,32336.75,0.0919,18,Personal,0,Current,0,28294.67,FALSE,FALSE,FALSE,FALSE,
LN-503368,3489,4495,CUST-104270,R2,22,39544.59,0.0505,46,Auto,0,Current,0,29873.415,FALSE,FALSE,FALSE,FALSE,COL-1019
LN-503369,3490,3047,CUST-102888,R5,6,112468.82,0.0631,145,HELOC,0,Current,0,110141.87,FALSE,FALSE,FALSE,FALSE,
LN-503370,3491,5041,CUST-104789,R3,21,4542.84,0.1426,53,Personal,0,Current,0,4349.9925,FALSE,FALSE,FALSE,FALSE,
LN-503371,3492,5444,CUST-105174,R3,10,47830.66,0.0478,59,Auto,0,Current,0,44790.5725,FALSE,FALSE,FALSE,FALSE,
LN-503372,3493,4980,CUST-104731,R6,10,17536.07,0.0851,42,Personal,0,Current,0,13778.3,FALSE,FALSE,FALSE,FALSE,
LN-503373,3494,4403,CUST-104182,R1,13,28331.43,0.1385,15,Personal,0,Current,0,20363.19,FALSE,FALSE,FALSE,FALSE,
LN-503374,3495,6367,CUST-106066,R3,27,46981.12,0.0488,54,Auto,0,Current,0,37845.91,FALSE,FALSE,FALSE,FALSE,
LN-503375,3496,2399,CUST-102266,R7,13,14385.31,0.089,26,Personal,0,Current,0,12310.51,FALSE,FALSE,FALSE,FALSE,COL-1079
LN-503376,3497,4074,CUST-103869,R4,27,13335.33,0.1795,0,Credit Card,0,Current,0,13335.33,FALSE,FALSE,FALSE,FALSE,
LN-503377,3498,724,CUST-100688,R5,18,12009.7,0.2093,17,Personal,0,Current,0,9382.6,FALSE,FALSE,FALSE,FALSE,
LN-503378,3499,1391,CUST-101317,R2,18,98176.19,0.0901,175,HELOC,0,Current,0,94389.3725,FALSE,FALSE,FALSE,FALSE,
LN-503379,3500,2477,CUST-102343,R6,25,7276.95,0.2106,0,Credit Card,1,1-29,6,4320.6525,FALSE,FALSE,FALSE,FALSE,COL-1089
LN-503380,3501,1007,CUST-100958,R3,9,360074.94,0.0624,348,Mortgage,0,Current,0,350762.64,FALSE,FALSE,FALSE,FALSE,
LN-503381,3502,5880,CUST-105593,R3,16,17992.74,0.17,0,Credit Card,0,Current,0,15743.64,FALSE,FALSE,FALSE,FALSE,
LN-503382,3503,7649,CUST-107285,R4,7,90687.89,0.0961,90,HELOC,0,Current,0,83886.32,FALSE,FALSE,FALSE,FALSE,
LN-503383,3504,2972,CUST-102816,R2,23,2086.92,0.164,25,Personal,0,Current,0,2024.31,FALSE,FALSE,FALSE,FALSE,
LN-503384,3505,3294,CUST-103122,R4,1,15417.1,0.1088,51,Auto,0,Current,0,12923.125,FALSE,FALSE,FALSE,FALSE,
LN-503385,3506,5821,CUST-105536,R5,15,23226.42,0.1051,64,Auto,2,30-59,46,21048.96,FALSE,FALSE,FALSE,FALSE,COL-1116
LN-503386,3507,4163,CUST-103954,R1,19,21904.65,0.2209,0,Credit Card,0,Current,0,19851.0975,FALSE,FALSE,FALSE,FALSE,
LN-503387,3508,5300,CUST-105036,R3,16,2389.49,0.1622,47,Personal,0,Current,0,1970.06,FALSE,FALSE,FALSE,FALSE,
LN-503388,3509,6709,CUST-106388,R5,9,8708.47,0.0526,45,Auto,0,Current,0,6386.23,FALSE,FALSE,FALSE,FALSE,
LN-503389,3510,4266,CUST-104053,R4,1,16040.47,0.2562,0,Credit Card,0,Current,0,13032.895,FALSE,FALSE,FALSE,FALSE,
LN-503390,3511,1931,CUST-101830,R1,23,11281.59,0.2513,0,Credit Card,0,Current,0,8813.7225,FALSE,FALSE,FALSE,FALSE,
LN-503391,3512,3603,CUST-103417,R5,19,48645.82,0.1018,37,Auto,0,Current,0,39771.2575,FALSE,FALSE,FALSE,FALSE,
LN-503392,3513,816,CUST-100774,R4,5,47718.76,0.0925,66,Auto,0,Current,0,44465.215,FALSE,FALSE,FALSE,FALSE,
LN-503393,3514,2950,CUST-102796,R3,17,31409,0.0808,63,Auto,0,Current,0,26548.04,FALSE,FALSE,FALSE,FALSE,
LN-503394,3515,5780,CUST-105497,R1,25,23108.95,0.1537,0,Credit Card,0,Current,0,17331.73,FALSE,FALSE,FALSE,FALSE,
LN-503395,3516,6456,CUST-106149,R5,27,10737.07,0.1087,63,Auto,0,Current,0,10353.6025,FALSE,FALSE,FALSE,FALSE,
LN-503396,3517,2003,CUST-101897,R4,1,10570.12,0.2588,0,Credit Card,3,60-89,90,7927.6,FALSE,FALSE,FALSE,FALSE,COL-1091
LN-503397,3518,8317,CUST-107922,R3,22,16570.58,0.2155,0,Credit Card,0,Current,0,13463.6,FALSE,FALSE,FALSE,FALSE,
LN-503398,3519,6398,CUST-106095,R5,28,46879.61,0.0531,45,Auto,0,Current,0,36722.3525,FALSE,FALSE,FALSE,FALSE,
LN-503399,3520,6485,CUST-106178,R1,17,120658.43,0.0776,98,HELOC,0,Current,0,106807.3175,FALSE,FALSE,FALSE,FALSE,
LN-503400,3521,6397,CUST-106094,R4,12,20355.16,0.2359,0,Credit Card,1,1-29,19,17174.6725,FALSE,FALSE,FALSE,FALSE,COL-1096
LN-503401,3522,7349,CUST-106998,R3,4,41253.31,0.0562,45,Auto,0,Current,0,32315.095,FALSE,FALSE,FALSE,FALSE,
LN-503402,3523,1020,CUST-100971,R3,25,8688.96,0.1411,22,Personal,0,Current,0,4887.54,FALSE,FALSE,FALSE,FALSE,COL-1004
LN-503403,3524,3185,CUST-103018,R2,22,39453.21,0.0929,52,Auto,0,Current,0,32624.73,FALSE,FALSE,FALSE,FALSE,
LN-503404,3525,6057,CUST-105767,R5,11,38585.78,0.097,47,Auto,0,Current,0,34275.6875,FALSE,FALSE,FALSE,FALSE,
LN-503405,3526,2964,CUST-102810,R3,12,1597.79,0.2414,0,Credit Card,1,1-29,19,1497.935,FALSE,FALSE,FALSE,FALSE,COL-1067
LN-503406,3527,7255,CUST-106908,R2,28,263417.99,0.0614,228,Mortgage,0,Current,0,251286.92,FALSE,FALSE,FALSE,FALSE,
LN-503408,3530,7203,CUST-106857,R1,25,47397.29,0.0515,43,Auto,0,Current,0,46570.595,FALSE,FALSE,FALSE,FALSE,
LN-503409,3531,2181,CUST-102064,R3,8,13848.93,0.1982,0,Credit Card,0,Current,0,6924.45,FALSE,FALSE,FALSE,FALSE,
LN-503410,3532,7364,CUST-107012,R3,19,34223.55,0.0808,60,Auto,0,Current,0,27378.87,FALSE,FALSE,FALSE,FALSE,
LN-503411,3533,1603,CUST-101516,R4,2,2857.63,0.1411,60,Personal,0,Current,0,2536.1275,FALSE,FALSE,FALSE,FALSE,
LN-503412,3534,6875,CUST-106545,R3,7,22027.36,0.0809,49,Personal,0,Current,0,19667.275,FALSE,FALSE,FALSE,FALSE,
LN-503414,3538,266,CUST-100255,R4,19,11431.24,0.2089,0,Credit Card,2,30-59,42,8216.215,FALSE,FALSE,FALSE,FALSE,COL-1064
LN-503415,3539,7694,CUST-107327,R2,4,3378,0.2313,0,Credit Card,0,Current,0,1689,FALSE,FALSE,FALSE,FALSE,
LN-503416,3540,2016,CUST-101909,R5,27,9090.33,0.2184,27,Personal,1,1-29,4,6565.23,FALSE,FALSE,FALSE,FALSE,
LN-503417,3541,5479,CUST-105206,R5,6,9005.39,0.056,68,Auto,0,Current,0,8608.1,FALSE,FALSE,FALSE,FALSE,
LN-503418,3542,4270,CUST-104056,R6,8,20327.57,0.1518,51,Personal,0,Current,0,17637.155,FALSE,FALSE,FALSE,FALSE,
LN-503419,3543,296,CUST-100284,R1,2,17703.44,0.0784,63,Auto,0,Current,0,16228.1375,FALSE,FALSE,FALSE,FALSE,
LN-503420,3544,7662,CUST-107296,R3,9,32610.06,0.0948,36,Auto,0,Current,0,27854.4,FALSE,FALSE,FALSE,FALSE,
LN-503421,3545,3857,CUST-103661,R1,27,28744.25,0.1728,25,Personal,0,Current,0,27019.595,FALSE,FALSE,FALSE,FALSE,
LN-503422,3546,6806,CUST-106483,R1,28,8564.05,0.0885,56,Auto,0,Current,0,8219.9575,FALSE,FALSE,FALSE,FALSE,
LN-503423,3547,7675,CUST-107309,R4,2,33922.73,0.0984,26,Personal,0,Current,0,23158.79,FALSE,FALSE,FALSE,FALSE,COL-1033
LN-503424,3548,819,CUST-100777,R6,17,295075.18,0.0661,265,Mortgage,0,Current,0,290064.475,FALSE,FALSE,FALSE,FALSE,
LN-503425,3549,1889,CUST-101789,R2,8,25480.03,0.0524,42,Auto,0,Current,0,18654.9925,FALSE,FALSE,FALSE,FALSE,
LN-503426,3550,6828,CUST-106504,R1,27,15336.96,0.1021,19,Personal,0,Current,0,12940.56,FALSE,FALSE,FALSE,FALSE,
LN-503427,3551,5057,CUST-104804,R1,7,11075.68,0.0705,52,Auto,0,Current,0,8679.5425,FALSE,FALSE,FALSE,FALSE,
LN-503428,3552,6659,CUST-106341,R4,27,46844.73,0.0652,54,Auto,0,Current,0,41639.73,FALSE,FALSE,FALSE,FALSE,
LN-503429,3553,4919,CUST-104673,R3,5,26566.83,0.0468,41,Auto,0,Current,0,20735.1,FALSE,FALSE,FALSE,FALSE,
LN-503430,3554,6821,CUST-106497,R3,26,8420.35,0.0999,16,Personal,0,Current,0,7104.6625,FALSE,FALSE,FALSE,FALSE,
LN-503431,3555,7304,CUST-106955,R6,12,30849.32,0.2034,14,Personal,0,Current,0,19280.81,FALSE,FALSE,FALSE,FALSE,COL-1100
LN-503432,3556,2469,CUST-102335,R7,5,47170.17,0.0553,52,Auto,0,Current,0,45809.49,FALSE,FALSE,FALSE,FALSE,
LN-503433,3557,7206,CUST-106860,R3,9,107054.3,0.0645,105,HELOC,0,Current,0,104760.29,FALSE,FALSE,FALSE,FALSE,
LN-503434,3558,8110,CUST-107724,R6,13,16186.93,0.1615,0,Credit Card,0,Current,0,15175.24,FALSE,FALSE,FALSE,FALSE,
LN-503435,3559,4387,CUST-104168,R3,9,26967.62,0.1523,31,Personal,0,Current,0,25662.74,FALSE,FALSE,FALSE,FALSE,
LN-503436,3560,1304,CUST-101234,R2,17,12211.58,0.0524,40,Auto,0,Current,0,10379.84,FALSE,FALSE,FALSE,FALSE,
LN-503437,3561,4415,CUST-104194,R2,10,10101.9,0.2531,0,Credit Card,0,Current,0,6629.3925,FALSE,FALSE,FALSE,FALSE,
LN-503438,3562,2217,CUST-102099,R3,14,27848.93,0.0608,68,Auto,0,Current,0,22934.45,FALSE,FALSE,FALSE,FALSE,
LN-503439,3563,5153,CUST-104897,R4,19,19615.69,0.0716,54,Auto,0,Current,0,18798.3775,FALSE,FALSE,FALSE,FALSE,
LN-503440,3564,6012,CUST-105723,R2,16,31913.16,0.0463,40,Auto,0,Current,0,22339.2,FALSE,FALSE,FALSE,FALSE,
LN-503441,3565,5683,CUST-105402,R1,24,17573.69,0.1843,59,Personal,0,Current,0,15786.53,FALSE,FALSE,FALSE,FALSE,
LN-503442,3566,868,CUST-100824,R4,16,27181.31,0.0676,55,Auto,0,Current,0,26810.6525,FALSE,FALSE,FALSE,FALSE,COL-1082
LN-503443,3567,6358,CUST-106058,R3,12,64639.72,0.069,152,HELOC,4,90+,109,64320.775,FALSE,FALSE,FALSE,FALSE,COL-1107
LN-503444,3568,3332,CUST-103160,R5,4,34599.9,0.0595,39,Auto,1,1-29,27,28611.435,FALSE,FALSE,FALSE,FALSE,
LN-503445,3569,5368,CUST-105102,R3,24,9294.44,0.0655,46,Auto,0,Current,0,9142.9025,FALSE,FALSE,FALSE,FALSE,
LN-503446,3570,7420,CUST-107065,R3,10,28698.43,0.2099,35,Personal,0,Current,0,26853.52,FALSE,FALSE,FALSE,FALSE,
LN-503447,3571,3502,CUST-103320,R5,8,33470.35,0.125,55,Personal,0,Current,0,26167.75,FALSE,FALSE,FALSE,FALSE,
LN-503448,3572,2113,CUST-101999,R2,5,32061.46,0.1727,58,Personal,0,Current,0,30403.12,FALSE,FALSE,FALSE,FALSE,
LN-503449,3573,3667,CUST-103479,R5,10,6642.29,0.2198,0,Credit Card,0,Current,0,4566.59,FALSE,FALSE,FALSE,FALSE,COL-1073
LN-503450,3574,6148,CUST-105853,R3,13,381329.32,0.0608,359,Mortgage,0,Current,0,377346.07,FALSE,FALSE,FALSE,FALSE,
LN-503451,3575,6173,CUST-105878,R6,14,12212.96,0.2077,0,Credit Card,0,Current,0,11068.0025,FALSE,FALSE,FALSE,FALSE,COL-1019
LN-503452,3576,313,CUST-100301,R5,11,9734.43,0.1015,21,Personal,0,Current,0,8517.63,FALSE,FALSE,FALSE,FALSE,
LN-503454,3579,7264,CUST-106917,R3,12,27128.05,0.0789,142,HELOC,0,Current,0,25981.81,FALSE,FALSE,FALSE,FALSE,
LN-503455,3580,5255,CUST-104995,R4,6,50871.4,0.0956,70,Auto,1,1-29,25,42695.6875,FALSE,FALSE,FALSE,FALSE,COL-1069
LN-503456,3581,5032,CUST-104781,R2,14,30439.1,0.0627,99,HELOC,0,Current,0,28824.8825,FALSE,FALSE,FALSE,FALSE,COL-1030
LN-503457,3582,4952,CUST-104705,R4,2,32531.56,0.0495,48,Auto,0,Current,0,25923.595,FALSE,FALSE,FALSE,FALSE,
LN-503458,3583,4377,CUST-104158,R6,27,18937.31,0.0458,38,Auto,0,Current,0,17068.4975,FALSE,FALSE,FALSE,FALSE,
LN-503459,3584,5684,CUST-105403,R6,19,14020.4,0.0838,25,Personal,1,1-29,12,14020.4,FALSE,FALSE,FALSE,FALSE,COL-1114
LN-503460,3585,1908,CUST-101808,R1,23,26174.54,0.1009,51,Personal,0,Current,0,21940.3925,FALSE,FALSE,FALSE,FALSE,
LN-503461,3586,3595,CUST-103409,R3,25,9313.65,0.1748,0,Credit Card,0,Current,0,6112.0725,FALSE,FALSE,FALSE,FALSE,
LN-503463,3590,7473,CUST-107115,R3,25,35935.18,0.0859,49,Auto,0,Current,0,30434.905,FALSE,FALSE,FALSE,FALSE,
LN-503464,3591,538,CUST-100512,R3,2,20562.78,0.2203,0,Credit Card,0,Current,0,16064.685,FALSE,FALSE,FALSE,FALSE,
LN-503465,3592,2819,CUST-102671,R6,2,16727.91,0.2291,0,Credit Card,0,Current,0,14636.91,FALSE,FALSE,FALSE,FALSE,
LN-503466,3593,543,CUST-100517,R6,10,23061.96,0.1367,15,Personal,0,Current,0,17296.5,FALSE,FALSE,FALSE,FALSE,
LN-503467,3594,3541,CUST-103357,R5,17,18920.46,0.1771,0,Credit Card,0,Current,0,14781.6225,FALSE,FALSE,FALSE,FALSE,COL-1102
LN-503468,3596,2628,CUST-102487,R1,17,12801.43,0.2473,0,Credit Card,0,Current,0,6400.75,FALSE,FALSE,FALSE,TRUE,
LN-503469,3597,1227,CUST-101159,R5,23,35125.95,0.0519,52,Auto,0,Current,0,30059.7,FALSE,FALSE,FALSE,FALSE,
LN-503470,3598,6783,CUST-106460,R4,25,19823.06,0.106,58,Auto,0,Current,0,18028.715,FALSE,FALSE,FALSE,FALSE,
LN-503471,3599,7845,CUST-107475,R4,19,22695.34,0.1956,23,Personal,0,Current,0,19858.42,FALSE,FALSE,FALSE,FALSE,
LN-503472,3600,4694,CUST-104455,R5,9,47483.81,0.0803,59,Auto,0,Current,0,42654.95,FALSE,FALSE,FALSE,FALSE,
LN-503473,3601,6547,CUST-106236,R3,23,32965.43,0.1934,22,Personal,0,Current,0,23693.9,FALSE,FALSE,FALSE,FALSE,
LN-503474,3602,1374,CUST-101301,R2,14,12761.95,0.0986,19,Personal,0,Current,0,5982.1375,FALSE,FALSE,FALSE,FALSE,
